time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
1050,0,21,16.3,11.0,0.55,5,41,0
1060,0,21,16.4,11.0,0.55,5,40,0
1070,0,21,16.5,11.0,0.55,5,39,0
1080,0,21,16.5,11.0,0.55,5,39,0
1090,0,21,16.2,11.0,0.55,5,41,0
1100,0,21,16.1,11.0,0.54,5,42,0
1110,0,21,16.1,11.0,0.54,5,41,0
1120,0,21,16.1,11.0,0.54,5,41,0
1130,0,21,16.2,11.0,0.55,5,40,0
1140,0,21,16.3,11.0,0.55,5,39,0
1150,0,21,16.6,11.0,0.55,5,37,0
1160,0,21,16.9,11.0,0.56,5,35,0
1170,0,21,17.4,11.0,0.57,5,33,0
1180,0,21,17.6,11.0,0.57,5,31,0
1190,0,21,17.5,11.0,0.57,5,31,0
1200,0,21,17.4,11.0,0.57,5,31,0
1210,0,21,16.8,12.0,0.56,5,34,0
1220,0,21,16.6,12.0,0.55,5,36,0
1230,0,21,16.4,12.0,0.55,5,37,0
1240,0,21,16.0,12.0,0.54,5,37,0
1250,0,21,16.9,12.0,0.56,5,35,0
1260,0,21,17.2,12.0,0.57,5,34,0
1270,0,21,17.5,12.0,0.57,5,30,0
1280,0,21,17.5,12.0,0.57,5,31,0
1290,0,21,16.9,12.0,0.56,5,32,0
1300,0,21,16.8,12.0,0.56,5,33,0
1310,0,21,17.2,12.0,0.57,5,32,0
1320,0,21,17.1,12.0,0.56,5,31,0
1330,0,21,17.2,12.0,0.56,5,32,0
1340,0,21,16.6,12.0,0.56,5,31,0
1350,0,21,16.6,12.0,0.55,5,34,0
1360,0,21,16.4,12.0,0.55,5,34,0
1370,0,21,16.4,11.0,0.55,5,35,0
1380,0,21,16.8,12.0,0.56,5,34,0
1390,0,21,17.1,11.0,0.56,5,31,0
1400,0,21,16.9,11.0,0.56,5,31,0
1410,0,21,16.6,11.0,0.55,5,33,0
1420,0,21,15.9,11.0,0.54,5,37,0
1430,0,21,15.0,11.0,0.52,5,44,0
1440,0,21,14.0,11.0,0.5,5,51,0
1450,0,21,13.8,11.0,0.5,5,54,0
1460,0,21,13.2,11.0,0.48,5,64,0
1470,0,21,13.7,11.0,0.5,5,55,0
1480,0,21,13.5,11.0,0.49,5,57,0
1490,0,21,13.9,11.0,0.5,5,56,0
1500,0,21,13.9,11.0,0.5,5,53,0
1510,0,21,13.6,11.0,0.49,5,57,0
1520,0,21,13.9,11.0,0.5,5,51,0
1530,0,21,13.9,11.0,0.5,5,54,0
1540,0,21,13.5,11.0,0.49,5,55,0
1550,0,21,12.8,11.0,0.48,5,65,0
1560,0,21,11.9,11.0,0.46,5,85,0
1570,0,21,10.6,12.0,0.43,5,99,0
1580,0,21,9.9,12.0,0.41,4,99,0
1590,0,21,9.6,12.0,0.41,4,99,0
1600,0,21,8.2,12.0,0.38,4,99,0
1610,0,21,8.0,12.0,0.38,4,99,0
1620,0,21,7.3,12.0,0.36,4,99,0
1630,0,21,6.2,12.0,0.34,4,99,0
1640,0,21,6.4,12.0,0.34,4,99,0
1650,0,21,5.8,12.0,0.33,4,99,0
1660,0,21,4.9,12.0,0.31,4,99,0
1670,0,21,4.1,12.0,0.29,3,99,0
1680,0,21,4.0,12.0,0.29,3,99,0
1690,0,21,4.2,12.0,0.3,3,99,0
1700,0,21,4.3,12.0,0.3,3,99,0
1710,0,21,4.0,12.0,0.29,3,99,0
1720,0,21,4.0,13.0,0.29,2,99,0
1730,0,21,3.7,13.0,0.29,2,99,0
1740,0,21,2.1,13.0,0.26,2,99,0
1750,0,21,0.0,13.0,0.21,2,99,0
1760,0,21,0.0,13.0,0.22,2,99,0
1770,0,21,0.0,13.0,0.21,2,99,0
1780,0,21,0.0,14.0,0.21,2,99,0
1790,0,21,0.0,14.0,0.21,2,99,0
1800,0,21,0.0,14.0,0.21,2,99,0
