time_s,deco_stop,o2,depth_m,temp_c,avg_ppo2,tts_min,ndl_min,he
540,0,21,10.8,25.0,0.43,2,99,0
550,0,21,10.8,25.0,0.43,2,99,0
560,0,21,10.3,25.0,0.42,1,99,0
570,0,21,9.6,25.0,0.41,1,99,0
580,0,21,8.9,25.0,0.4,1,99,0
590,0,21,8.8,25.0,0.39,1,99,0
600,0,21,8.8,25.0,0.39,1,99,0
610,0,21,9.0,25.0,0.4,1,99,0
620,0,21,8.9,25.0,0.39,1,99,0
630,0,21,9.1,25.0,0.4,1,99,0
640,0,21,9.2,25.0,0.4,1,99,0
650,0,21,9.5,25.0,0.41,1,99,0
660,0,21,9.3,25.0,0.4,1,99,0
670,0,21,9.5,25.0,0.41,1,99,0
680,0,21,9.9,25.0,0.42,1,99,0
690,0,21,9.2,25.0,0.4,1,99,0
700,0,21,8.8,25.0,0.39,1,99,0
710,0,21,8.8,25.0,0.39,1,99,0
720,0,21,8.3,25.0,0.39,1,99,0
730,0,21,8.5,25.0,0.39,1,99,0
740,0,21,8.6,25.0,0.39,1,99,0
750,0,21,9.0,25.0,0.4,1,99,0
760,0,21,9.0,25.0,0.4,1,99,0
770,0,21,8.9,25.0,0.4,1,99,0
780,0,21,9.0,25.0,0.39,1,99,0
790,0,21,9.0,25.0,0.4,1,99,0
800,0,21,9.2,25.0,0.4,1,99,0
810,0,21,8.8,25.0,0.39,1,99,0
820,0,21,8.2,25.0,0.38,1,99,0
830,0,21,8.7,25.0,0.39,1,99,0
840,0,21,8.9,25.0,0.39,1,99,0
850,0,21,9.5,25.0,0.41,1,99,0
860,0,21,9.6,25.0,0.41,1,99,0
870,0,21,9.5,25.0,0.41,1,99,0
880,0,21,9.8,25.0,0.41,1,99,0
890,0,21,9.8,25.0,0.41,1,99,0
900,0,21,9.5,25.0,0.41,1,99,0
910,0,21,9.7,25.0,0.41,1,99,0
920,0,21,9.8,25.0,0.41,1,99,0
930,0,21,10.5,25.0,0.43,1,99,0
940,0,21,10.4,25.0,0.43,2,99,0
950,0,21,10.4,25.0,0.43,1,99,0
960,0,21,10.2,25.0,0.42,1,99,0
970,0,21,10.2,25.0,0.42,1,99,0
980,0,21,10.2,25.0,0.42,1,99,0
990,0,21,10.5,25.0,0.43,1,99,0
1000,0,21,11.1,25.0,0.44,5,99,0
1010,0,21,11.2,25.0,0.44,5,99,0
1020,0,21,10.9,25.0,0.44,5,99,0
1030,0,21,11.0,25.0,0.44,5,99,0
1040,0,21,10.5,25.0,0.43,4,99,0
1050,0,21,10.3,25.0,0.42,4,99,0
1060,0,21,10.3,25.0,0.42,4,99,0
1070,0,21,10.8,25.0,0.44,5,99,0
1080,0,21,11.4,25.0,0.45,5,99,0
1090,0,21,10.1,25.0,0.42,4,99,0
1100,0,21,10.3,25.0,0.42,4,99,0
1110,0,21,11.2,25.0,0.44,5,99,0
1120,0,21,11.7,25.0,0.45,5,99,0
1130,0,21,11.2,25.0,0.44,5,99,0
1140,0,21,11.4,25.0,0.45,5,99,0
1150,0,21,10.6,25.0,0.43,5,99,0
1160,0,21,10.9,25.0,0.44,5,99,0
1170,0,21,11.6,25.0,0.45,5,99,0
1180,0,21,11.1,25.0,0.44,5,99,0
1190,0,21,11.3,25.0,0.45,5,99,0
1200,0,21,11.4,25.0,0.45,5,99,0
1210,0,21,11.3,25.0,0.44,5,99,0
1220,0,21,10.9,25.0,0.44,5,99,0
1230,0,21,11.0,25.0,0.44,5,99,0
1240,0,21,10.6,25.0,0.43,5,99,0
1250,0,21,10.2,25.0,0.42,5,99,0
1260,0,21,10.1,25.0,0.42,4,99,0
1270,0,21,10.0,25.0,0.42,4,99,0
1280,0,21,9.5,25.0,0.41,4,99,0
1290,0,21,9.2,25.0,0.4,4,99,0
1300,0,21,9.7,25.0,0.41,4,99,0
1310,0,21,9.5,25.0,0.41,4,99,0
1320,0,21,9.3,25.0,0.41,4,99,0
1330,0,21,9.1,25.0,0.4,4,99,0
1340,0,21,8.8,25.0,0.4,4,99,0
1350,0,21,8.9,25.0,0.4,4,99,0
1360,0,21,9.2,25.0,0.4,4,99,0
1370,0,21,9.1,25.0,0.4,4,99,0
1380,0,21,9.1,25.0,0.4,4,99,0
1390,0,21,8.1,25.0,0.38,4,99,0
1400,0,21,8.2,25.0,0.38,4,99,0
1410,0,21,8.8,25.0,0.39,4,99,0
1420,0,21,9.5,25.0,0.41,4,99,0
1430,0,21,8.7,25.0,0.39,4,99,0
1440,0,21,9.4,25.0,0.41,4,99,0
1450,0,21,9.8,25.0,0.41,4,99,0
1460,0,21,8.9,25.0,0.4,4,99,0
1470,0,21,8.7,25.0,0.39,4,99,0
1480,0,21,8.9,25.0,0.39,4,99,0
1490,0,21,8.7,25.0,0.39,4,99,0
1500,0,21,8.6,25.0,0.39,4,99,0
1510,0,21,8.1,25.0,0.38,4,99,0
1520,0,21,8.5,25.0,0.39,4,99,0
1530,0,21,8.9,25.0,0.39,4,99,0
1540,0,21,8.2,25.0,0.38,4,99,0
1550,0,21,8.5,25.0,0.39,4,99,0
1560,0,21,9.0,25.0,0.4,4,99,0
1570,0,21,8.0,25.0,0.38,4,99,0
1580,0,21,7.8,25.0,0.37,4,99,0
1590,0,21,7.7,25.0,0.37,4,99,0
1600,0,21,7.9,25.0,0.37,4,99,0
1610,0,21,7.2,25.0,0.36,4,99,0
1620,0,21,7.1,25.0,0.36,4,99,0
1630,0,21,8.4,25.0,0.39,4,99,0
1640,0,21,8.3,25.0,0.38,4,99,0
1650,0,21,8.7,25.0,0.39,4,99,0
1660,0,21,8.2,25.0,0.38,4,99,0
1670,0,21,7.8,25.0,0.37,4,99,0
1680,0,21,8.2,25.0,0.38,4,99,0
1690,0,21,8.7,25.0,0.39,4,99,0
1700,0,21,8.1,25.0,0.38,4,99,0
1710,0,21,7.6,25.0,0.37,4,99,0
1720,0,21,8.2,25.0,0.38,4,99,0
1730,0,21,7.5,25.0,0.37,4,99,0
1740,0,21,7.8,25.0,0.37,4,99,0
1750,0,21,8.1,25.0,0.38,4,99,0
1760,0,21,8.9,25.0,0.39,4,99,0
1770,0,21,8.7,25.0,0.39,4,99,0
1780,0,21,9.3,25.0,0.4,4,99,0
1790,0,21,9.3,25.0,0.4,4,99,0
1800,0,21,9.1,25.0,0.4,4,99,0
1810,0,21,9.3,25.0,0.4,4,99,0
1820,0,21,9.3,25.0,0.4,4,99,0
1830,0,21,9.1,25.0,0.4,4,99,0
1840,0,21,8.8,25.0,0.39,4,99,0
1850,0,21,8.7,25.0,0.39,4,99,0
1860,0,21,8.3,25.0,0.38,4,99,0
1870,0,21,8.0,25.0,0.38,4,99,0
1880,0,21,8.2,25.0,0.38,4,99,0
1890,0,21,7.4,25.0,0.36,4,99,0
1900,0,21,7.4,25.0,0.36,4,99,0
1910,0,21,6.9,25.0,0.35,4,99,0
1920,0,21,7.3,25.0,0.36,4,99,0
1930,0,21,7.3,25.0,0.36,4,99,0
1940,0,21,6.9,25.0,0.35,4,99,0
1950,0,21,7.1,25.0,0.36,4,99,0
1960,0,21,7.3,25.0,0.36,4,99,0
1970,0,21,8.0,25.0,0.38,4,99,0
1980,0,21,7.7,25.0,0.37,4,99,0
1990,0,21,7.4,25.0,0.36,4,99,0
2000,0,21,7.2,25.0,0.36,4,99,0
2010,0,21,7.5,25.0,0.36,4,99,0
2020,0,21,7.8,25.0,0.37,4,99,0
2030,0,21,7.6,25.0,0.37,4,99,0
2040,0,21,7.6,25.0,0.37,4,99,0
2050,0,21,7.7,25.0,0.37,4,99,0
2060,0,21,8.6,25.0,0.39,4,99,0
2070,0,21,8.5,25.0,0.39,4,99,0
2080,0,21,8.0,25.0,0.38,4,99,0
2090,0,21,7.9,25.0,0.37,4,99,0
2100,0,21,8.0,25.0,0.38,4,99,0
2110,0,21,7.9,25.0,0.37,4,99,0
2120,0,21,7.4,25.0,0.36,4,99,0
2130,0,21,7.5,25.0,0.37,4,99,0
2140,0,21,7.5,25.0,0.37,4,99,0
2150,0,21,7.0,25.0,0.35,4,99,0
2160,0,21,6.7,25.0,0.35,4,99,0
2170,0,21,7.8,25.0,0.37,4,99,0
2180,0,21,8.2,25.0,0.38,4,99,0
2190,0,21,8.1,25.0,0.38,4,99,0
2200,0,21,8.2,25.0,0.38,4,99,0
2210,0,21,8.9,25.0,0.39,4,99,0
2220,0,21,8.8,25.0,0.39,4,99,0
2230,0,21,8.9,25.0,0.4,4,99,0
2240,0,21,8.8,25.0,0.39,4,99,0
2250,0,21,8.6,25.0,0.39,4,99,0
2260,0,21,8.9,25.0,0.39,4,99,0
2270,0,21,8.9,25.0,0.4,4,99,0
2280,0,21,9.2,25.0,0.4,4,99,0
2290,0,21,9.7,25.0,0.41,4,99,0
2300,0,21,10.1,25.0,0.42,4,99,0
2310,0,21,10.1,25.0,0.42,4,99,0
2320,0,21,9.8,25.0,0.41,4,99,0
2330,0,21,9.5,25.0,0.41,4,99,0
2340,0,21,9.0,25.0,0.4,4,99,0
2350,0,21,7.1,25.0,0.37,4,99,0
2360,0,21,6.9,25.0,0.36,4,99,0
2370,0,21,6.7,25.0,0.35,4,99,0
2380,0,21,5.5,25.0,0.33,4,99,0
2390,0,21,4.4,25.0,0.3,4,99,0
2400,0,21,5.2,25.0,0.32,4,99,0
2410,0,21,5.7,25.0,0.33,3,99,0
2420,0,21,6.4,25.0,0.34,3,99,0
2430,0,21,7.3,25.0,0.36,3,99,0
2440,0,21,6.7,25.0,0.35,3,99,0
2450,0,21,6.5,25.0,0.35,3,99,0
2460,0,21,5.2,25.0,0.32,3,99,0
2470,0,21,5.2,25.0,0.32,2,99,0
2480,0,21,5.2,25.0,0.32,2,99,0
2490,0,21,5.4,25.0,0.33,2,99,0
2500,0,21,5.3,25.0,0.32,2,99,0
2510,0,21,4.6,25.0,0.31,2,99,0
2520,0,21,4.2,25.0,0.3,2,99,0
2530,0,21,4.4,25.0,0.3,1,99,0
2540,0,21,4.8,25.0,0.31,1,99,0
2550,0,21,5.1,25.0,0.32,1,99,0
2560,0,21,4.4,25.0,0.3,1,99,0
2570,0,21,3.2,25.0,0.28,1,99,0
2580,0,21,1.4,25.0,0.24,1,99,0
2590,0,21,0.0,25.0,0.23,1,99,0
2600,0,21,0.0,25.0,0.22,1,99,0
2610,0,21,0.0,25.0,0.22,0,99,0
2620,0,21,0.0,25.0,0.22,1,99,0
2630,0,21,0.0,25.0,0.22,0,99,0
2640,0,21,0.0,25.0,0.22,0,99,0
